STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2014-Q4,,8.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2015-Q1,,8.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2015-Q2,,8.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2015-Q3,,7.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2015-Q4,,7.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2016-Q1,,9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2016-Q2,,8.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2016-Q3,,7.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2016-Q4,,7.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2017-Q1,,7.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2017-Q2,,7.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2017-Q3,,6.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2017-Q4,,6.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2018-Q1,,8.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2018-Q2,,7.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2018-Q3,,7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2018-Q4,,7.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2019-Q1,,7.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2019-Q2,,7.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2019-Q3,,6.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2019-Q4,,6.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2020-Q1,,7.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2020-Q2,,7.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2020-Q3,,7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2020-Q4,,6.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2021-Q1,,8.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2021-Q2,,7.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2021-Q3,,7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2021-Q4,,6.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2022-Q1,,6.8,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2022-Q2,,6.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2022-Q3,,4.9,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2022-Q4,,5.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2023-Q1,,5.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2023-Q2,,5.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2023-Q3,,5.7,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2023-Q4,,4.4,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2024-Q1,,5.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2024-Q2,,5.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2024-Q3,,4.5,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,3,Natural Increase,3,Queensland,Q,Quarterly,2024-Q4,,4.6,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1981-Q2,,680,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1981-Q3,,2002,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1981-Q4,,441,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1982-Q1,,494,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1982-Q2,,621,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1982-Q3,,504,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1982-Q4,,394,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1983-Q1,,34,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1983-Q2,,578,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1983-Q3,,444,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1983-Q4,,221,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1984-Q1,,-263,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1984-Q2,,330,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1984-Q3,,443,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1984-Q4,,-67,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1985-Q1,,370,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1985-Q2,,1224,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1985-Q3,,2104,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1985-Q4,,2032,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1986-Q1,,2522,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1986-Q2,,2770,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1986-Q3,,2068,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1986-Q4,,1281,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1987-Q1,,1584,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1987-Q2,,1643,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1987-Q3,,918,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1987-Q4,,1143,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1988-Q1,,1094,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1988-Q2,,1119,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1988-Q3,,1590,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1988-Q4,,1425,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1989-Q1,,461,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1989-Q2,,1541,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1989-Q3,,1338,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1989-Q4,,872,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1990-Q1,,716,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1990-Q2,,86,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1990-Q3,,267,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1990-Q4,,-471,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1991-Q1,,-1111,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1991-Q2,,-476,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1991-Q3,,-185,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1991-Q4,,-87,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1992-Q1,,-293,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1992-Q2,,-749,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1992-Q3,,534,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1992-Q4,,-230,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1993-Q1,,-1252,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1993-Q2,,796,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1993-Q3,,360,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1993-Q4,,842,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1994-Q1,,1096,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1994-Q2,,1527,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1994-Q3,,1487,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1994-Q4,,541,,NUM,Number,0,Units,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,6,Net Internal Migration,5,Western Australia,Q,Quarterly,1995-Q1,,1698,,NUM,Number,0,Units,,,,
